"Die x (mm)","Die y (mm)","Site 1 Layer 1 Thickness (nm)","Site 1 Layer 2 Thickness (nm)","Site 1 Original Point Order"
-0.51,18.367,222.8036,1998.84,6935
0,18.367,222.7097,1998.782,6936
0.51,18.367,222.6519,1998.783,6937
1.02,18.367,222.5428,1998.762,6938
1.531,18.367,222.5304,1998.765,6939
2.041,18.367,222.6476,1998.807,6940
2.551,18.367,222.5184,1998.779,6941
3.061,18.367,222.3916,1998.72,6942
3.571,18.367,222.2424,1998.694,6943
4.082,18.367,222.1822,1998.671,6944
4.592,18.367,222.2159,1998.679,6945
5.102,18.367,222.2376,1998.687,6946
5.612,18.367,222.1921,1998.693,6947
6.122,18.367,222.1421,1998.694,6948
6.633,18.367,222.1786,1998.677,6949
7.143,18.367,222.3277,1998.67,6950
7.653,18.367,222.4915,1998.743,6951
8.163,18.367,222.7464,1998.786,6952
8.673,18.367,222.7993,1998.779,6953
9.184,18.367,222.925,1998.793,6954
9.694,18.367,222.8772,1998.793,6955
10.204,18.367,222.9348,1998.796,6956
10.714,18.367,223.0705,1998.833,6957
11.224,18.367,223.0387,1998.818,6958
11.735,18.367,223.1609,1998.847,6959
12.245,18.367,223.3505,1998.831,6960
12.755,18.367,223.5674,1998.885,6961
13.265,18.367,223.6976,1998.924,6962
13.776,18.367,223.8423,1998.875,6963
14.286,18.367,223.8591,1998.874,6964
14.796,18.367,223.9147,1998.943,6965
15.306,18.367,223.9445,1998.959,6966
15.816,18.367,223.9474,1998.932,6967
16.327,18.367,224.1074,1998.973,6968
16.837,18.367,224.2416,1998.932,6969
16.327,18.878,224.1445,1998.955,6970
15.816,18.878,224.0738,1998.933,6971
15.306,18.878,224.0719,1998.882,6972
14.796,18.878,224.072,1998.942,6973
14.286,18.878,223.9824,1998.93,6974
13.776,18.878,223.8617,1998.923,6975
13.265,18.878,223.7633,1998.92,6976
12.755,18.878,223.685,1998.9,6977
12.245,18.878,223.5233,1998.888,6978
11.735,18.878,223.2774,1998.819,6979
11.224,18.878,223.132,1998.827,6980
10.714,18.878,223.1095,1998.813,6981
10.204,18.878,223.1853,1998.833,6982
9.694,18.878,223.0793,1998.83,6983
9.184,18.878,223.038,1998.814,6984
8.673,18.878,222.8914,1998.776,6985
8.163,18.878,222.7788,1998.78,6986
7.653,18.878,222.6228,1998.726,6987
7.143,18.878,222.4596,1998.737,6988
6.633,18.878,222.254,1998.649,6989
6.122,18.878,222.1674,1998.656,6990
5.612,18.878,222.1715,1998.65,6991
5.102,18.878,222.2061,1998.682,6992
4.592,18.878,222.18,1998.667,6993
4.082,18.878,222.1917,1998.666,6994
3.571,18.878,222.1018,1998.63,6995
3.061,18.878,222.1367,1998.673,6996
2.551,18.878,222.3513,1998.705,6997
2.041,18.878,222.4906,1998.753,6998
1.531,18.878,222.5276,1998.764,6999
1.02,18.878,222.4985,1998.753,7000
0.51,18.878,222.5071,1998.75,7001
0,18.878,222.565,1998.747,7002
-0.51,18.878,222.6873,1998.774,7003
-1.02,18.878,222.757,1998.782,7004
-1.531,18.878,222.6019,1998.76,7005
-2.041,18.878,222.5984,1998.761,7006
-2.551,18.878,222.6955,1998.803,7007
-3.061,18.878,222.7794,1998.812,7008
-3.571,18.878,222.6869,1998.803,7009
-4.082,18.878,222.7131,1998.797,7010
-4.592,18.878,222.7336,1998.775,7011
-5.102,18.878,222.6748,1998.798,7012
-5.612,18.878,222.7649,1998.81,7013
-6.122,18.878,222.8768,1998.819,7014
-6.633,18.878,223.0334,1998.878,7015
-7.143,18.878,223.1745,1998.846,7016
-7.653,18.878,223.2309,1998.892,7017
-8.163,18.878,223.3068,1998.874,7018
-8.673,18.878,223.2354,1998.84,7019
-9.184,18.878,223.2921,1998.89,7020
-9.694,18.878,223.3771,1998.926,7021
-10.204,18.878,223.3919,1998.888,7022
-10.714,18.878,223.2929,1998.919,7023
-11.224,18.878,223.3502,1998.913,7024
-11.735,18.878,223.2152,1998.883,7025
-12.245,18.878,223.1829,1998.916,7026
-12.755,18.878,223.1936,1998.889,7027
-13.265,18.878,223.0769,1998.883,7028
-13.776,18.878,222.9591,1998.876,7029
-14.286,18.878,222.9557,1998.869,7030
-14.796,18.878,222.9967,1998.898,7031
-15.306,18.878,223.0733,1998.884,7032
-15.816,18.878,223.0694,1998.908,7033
-16.327,18.878,223.0754,1998.79,7034
-15.306,19.388,222.9291,1998.845,7035
-14.796,19.388,223.0015,1998.868,7036
-14.286,19.388,222.9751,1998.849,7037
-13.776,19.388,222.9591,1998.833,7038
-13.265,19.388,222.9699,1998.842,7039
-12.755,19.388,223.0696,1998.832,7040
-12.245,19.388,223.0933,1998.843,7041
-11.735,19.388,223.097,1998.861,7042
-11.224,19.388,223.2715,1998.881,7043
-10.714,19.388,223.2995,1998.881,7044
-10.204,19.388,223.3891,1998.923,7045
-9.694,19.388,223.3874,1998.897,7046
-9.184,19.388,223.3776,1998.877,7047
-8.673,19.388,223.3781,1998.898,7048
-8.163,19.388,223.4108,1998.87,7049
-7.653,19.388,223.2655,1998.88,7050
-7.143,19.388,223.0931,1998.853,7051
-6.633,19.388,223.0065,1998.79,7052
-6.122,19.388,222.7604,1998.786,7053
-5.612,19.388,222.6385,1998.765,7054
-5.102,19.388,222.6025,1998.766,7055
-4.592,19.388,222.5789,1998.761,7056
-4.082,19.388,222.4626,1998.744,7057
-3.571,19.388,222.4656,1998.757,7058
-3.061,19.388,222.6647,1998.752,7059
-2.551,19.388,222.6047,1998.775,7060
-2.041,19.388,222.5297,1998.731,7061
-1.531,19.388,222.5455,1998.724,7062
-1.02,19.388,222.6483,1998.78,7063
-0.51,19.388,222.6223,1998.76,7064
0,19.388,222.5226,1998.751,7065
0.51,19.388,222.4606,1998.73,7066
1.02,19.388,222.5568,1998.74,7067
1.531,19.388,222.4664,1998.729,7068
2.041,19.388,222.3402,1998.683,7069
2.551,19.388,222.2362,1998.663,7070
3.061,19.388,222.1328,1998.628,7071
3.571,19.388,222.0909,1998.629,7072
4.082,19.388,222.0691,1998.591,7073
4.592,19.388,222.0424,1998.615,7074
5.102,19.388,222.0477,1998.61,7075
5.612,19.388,222.1185,1998.632,7076
6.122,19.388,222.2114,1998.653,7077
6.633,19.388,222.3673,1998.641,7078
7.143,19.388,222.5509,1998.732,7079
7.653,19.388,222.7092,1998.726,7080
8.163,19.388,222.86,1998.772,7081
8.673,19.388,222.9906,1998.776,7082
9.184,19.388,223.1361,1998.806,7083
9.694,19.388,223.2657,1998.836,7084
10.204,19.388,223.3616,1998.851,7085
10.714,19.388,223.3806,1998.853,7086
11.224,19.388,223.3444,1998.821,7087
11.735,19.388,223.4109,1998.84,7088
12.245,19.388,223.5607,1998.849,7089
12.755,19.388,223.7328,1998.904,7090
13.265,19.388,223.7905,1998.839,7091
13.776,19.388,223.849,1998.882,7092
14.286,19.388,224.027,1998.925,7093
14.796,19.388,224.052,1998.935,7094
15.306,19.388,224.0927,1998.948,7095
14.796,19.898,224.1917,1998.844,7096
14.286,19.898,224.136,1998.938,7097
13.776,19.898,224.1724,1998.951,7098
13.265,19.898,223.9852,1998.847,7099
12.755,19.898,223.8242,1998.897,7100
12.245,19.898,223.7773,1998.858,7101
11.735,19.898,223.6458,1998.858,7102
11.224,19.898,223.5645,1998.828,7103
10.714,19.898,223.4749,1998.846,7104
10.204,19.898,223.4663,1998.838,7105
9.694,19.898,223.3458,1998.836,7106
9.184,19.898,223.1968,1998.807,7107
8.673,19.898,223.0094,1998.765,7108
8.163,19.898,222.962,1998.766,7109
7.653,19.898,222.9393,1998.749,7110
7.143,19.898,222.7023,1998.717,7111
6.633,19.898,222.4835,1998.713,7112
6.122,19.898,222.2512,1998.636,7113
5.612,19.898,222.0876,1998.627,7114
5.102,19.898,222.0295,1998.634,7115
4.592,19.898,222.0301,1998.608,7116
4.082,19.898,222.0479,1998.605,7117
3.571,19.898,222.0905,1998.609,7118
3.061,19.898,222.1314,1998.617,7119
2.551,19.898,222.1788,1998.644,7120
2.041,19.898,222.2492,1998.682,7121
1.531,19.898,222.3692,1998.682,7122
1.02,19.898,222.4892,1998.733,7123
0.51,19.898,222.438,1998.72,7124
0,19.898,222.4753,1998.71,7125
-0.51,19.898,222.5681,1998.73,7126
-1.02,19.898,222.5022,1998.707,7127
-1.531,19.898,222.5378,1998.714,7128
-2.041,19.898,222.5448,1998.724,7129
-2.551,19.898,222.5071,1998.7,7130
-3.061,19.898,222.399,1998.719,7131
-3.571,19.898,222.2708,1998.667,7132
-4.082,19.898,222.3441,1998.66,7133
-4.592,19.898,222.3662,1998.677,7134
-5.102,19.898,222.518,1998.733,7135
-5.612,19.898,222.5691,1998.771,7136
-6.122,19.898,222.6589,1998.781,7137
-6.633,19.898,222.8937,1998.804,7138
-7.143,19.898,222.9947,1998.831,7139
-7.653,19.898,223.2107,1998.755,7140
-8.163,19.898,223.305,1998.857,7141
-8.673,19.898,223.3668,1998.879,7142
-9.184,19.898,223.3615,1998.878,7143
-9.694,19.898,223.3283,1998.888,7144
-10.204,19.898,223.1802,1998.837,7145
-10.714,19.898,223.0993,1998.847,7146
-11.224,19.898,223.1347,1998.838,7147
-11.735,19.898,223.1112,1998.836,7148
-12.245,19.898,223.0409,1998.821,7149
-12.755,19.898,223.0419,1998.833,7150
-13.265,19.898,222.9809,1998.812,7151
-13.776,19.898,222.9827,1998.832,7152
-14.286,19.898,223.0992,1998.856,7153
-14.796,19.898,223.1262,1998.859,7154
-14.286,20.408,222.9296,1998.816,7155
-13.776,20.408,222.9289,1998.807,7156
-13.265,20.408,223.0472,1998.838,7157
-12.755,20.408,223.051,1998.807,7158
-12.245,20.408,223.0716,1998.807,7159
-11.735,20.408,223.0845,1998.809,7160
-11.224,20.408,223.2122,1998.824,7161
-10.714,20.408,223.2725,1998.836,7162
-10.204,20.408,223.2404,1998.812,7163
-9.694,20.408,223.3106,1998.838,7164
-9.184,20.408,223.2945,1998.85,7165
-8.673,20.408,223.2493,1998.839,7166
-8.163,20.408,223.243,1998.854,7167
-7.653,20.408,223.1489,1998.82,7168
-7.143,20.408,222.9561,1998.793,7169
-6.633,20.408,222.8047,1998.798,7170
-6.122,20.408,222.5728,1998.72,7171
-5.612,20.408,222.3793,1998.665,7172
-5.102,20.408,222.2604,1998.662,7173
-4.592,20.408,222.2234,1998.651,7174
-4.082,20.408,222.2483,1998.637,7175
-3.571,20.408,222.2473,1998.666,7176
-3.061,20.408,222.2543,1998.63,7177
-2.551,20.408,222.3095,1998.636,7178
-2.041,20.408,222.3691,1998.664,7179
-1.531,20.408,222.4657,1998.678,7180
-1.02,20.408,222.3593,1998.638,7181
-0.51,20.408,222.3385,1998.633,7182
0,20.408,222.4685,1998.714,7183
0.51,20.408,222.3638,1998.64,7184
1.02,20.408,222.3258,1998.613,7185
1.531,20.408,222.2294,1998.622,7186
2.041,20.408,222.158,1998.585,7187
2.551,20.408,222.1288,1998.62,7188
3.061,20.408,222.1077,1998.615,7189
3.571,20.408,222.1584,1998.605,7190
4.082,20.408,222.1497,1998.578,7191
4.592,20.408,222.1723,1998.59,7192
5.102,20.408,222.1455,1998.609,7193
5.612,20.408,222.142,1998.587,7194
6.122,20.408,222.274,1998.603,7195
6.633,20.408,222.5976,1998.678,7196
7.143,20.408,222.9632,1998.753,7197
7.653,20.408,223.0917,1998.776,7198
8.163,20.408,223.0799,1998.742,7199
8.673,20.408,223.1796,1998.768,7200
9.184,20.408,223.2955,1998.787,7201
9.694,20.408,223.5028,1998.821,7202
10.204,20.408,223.6173,1998.827,7203
10.714,20.408,223.5596,1998.815,7204
11.224,20.408,223.7303,1998.837,7205
11.735,20.408,223.8342,1998.87,7206
12.245,20.408,223.9729,1998.796,7207
12.755,20.408,224.0405,1998.904,7208
13.265,20.408,224.0236,1998.891,7209
13.776,20.408,224.2644,1998.879,7210
14.286,20.408,224.319,1998.939,7211
13.265,20.918,224.146,1998.896,7212
12.755,20.918,224.1123,1998.813,7213
12.245,20.918,224.0563,1998.886,7214
11.735,20.918,223.9145,1998.789,7215
11.224,20.918,223.8067,1998.836,7216
10.714,20.918,223.7287,1998.823,7217
10.204,20.918,223.703,1998.831,7218
9.694,20.918,223.6037,1998.789,7219
9.184,20.918,223.4141,1998.78,7220
8.673,20.918,223.2728,1998.77,7221
8.163,20.918,223.1874,1998.764,7222
7.653,20.918,223.0457,1998.726,7223
7.143,20.918,223.0011,1998.745,7224
6.633,20.918,222.7919,1998.681,7225
6.122,20.918,222.393,1998.615,7226
5.612,20.918,222.2707,1998.576,7227
5.102,20.918,222.3,1998.596,7228
4.592,20.918,222.3233,1998.611,7229
4.082,20.918,222.1858,1998.58,7230
3.571,20.918,222.1248,1998.563,7231
3.061,20.918,222.0178,1998.576,7232
2.551,20.918,222.0884,1998.603,7233
2.041,20.918,222.1935,1998.607,7234
1.531,20.918,222.2301,1998.604,7235
1.02,20.918,222.3109,1998.623,7236
0.51,20.918,222.3964,1998.625,7237
0,20.918,222.3922,1998.608,7238
-0.51,20.918,222.2629,1998.593,7239
-1.02,20.918,222.2886,1998.634,7240
-1.531,20.918,222.3833,1998.635,7241
-2.041,20.918,222.3389,1998.598,7242
-2.551,20.918,222.215,1998.603,7243
-3.061,20.918,222.2189,1998.632,7244
-3.571,20.918,222.2079,1998.624,7245
-4.082,20.918,222.0697,1998.588,7246
-4.592,20.918,222.121,1998.59,7247
-5.102,20.918,222.1302,1998.626,7248
-5.612,20.918,222.1481,1998.598,7249
-6.122,20.918,222.412,1998.665,7250
-6.633,20.918,222.6916,1998.732,7251
-7.143,20.918,222.9309,1998.779,7252
-7.653,20.918,223.0363,1998.784,7253
-8.163,20.918,223.1024,1998.76,7254
-8.673,20.918,223.1179,1998.78,7255
-9.184,20.918,223.2757,1998.804,7256
-9.694,20.918,223.3138,1998.815,7257
-10.204,20.918,223.37,1998.823,7258
-10.714,20.918,223.4468,1998.842,7259
-11.224,20.918,223.2547,1998.811,7260
-11.735,20.918,223.1538,1998.819,7261
-12.245,20.918,223.0858,1998.791,7262
-12.755,20.918,223.024,1998.802,7263
-13.265,20.918,222.9197,1998.784,7264
-12.755,21.429,222.9704,1998.761,7265
-12.245,21.429,223.1366,1998.773,7266
-11.735,21.429,223.2609,1998.803,7267
-11.224,21.429,223.2766,1998.807,7268
-10.714,21.429,223.3845,1998.826,7269
-10.204,21.429,223.3613,1998.806,7270
-9.694,21.429,223.2428,1998.826,7271
-9.184,21.429,223.1859,1998.792,7272
-8.673,21.429,223.1919,1998.81,7273
-8.163,21.429,223.0576,1998.765,7274
-7.653,21.429,223.0035,1998.746,7275
-7.143,21.429,222.8404,1998.739,7276
-6.633,21.429,222.608,1998.684,7277
-6.122,21.429,222.3049,1998.594,7278
-5.612,21.429,222.1906,1998.575,7279
-5.102,21.429,222.1109,1998.571,7280
-4.592,21.429,222.049,1998.581,7281
-4.082,21.429,222.0075,1998.584,7282
-3.571,21.429,222.0422,1998.559,7283
-3.061,21.429,222.0863,1998.562,7284
-2.551,21.429,222.0951,1998.578,7285
-2.041,21.429,222.1706,1998.615,7286
-1.531,21.429,222.27,1998.606,7287
-1.02,21.429,222.3269,1998.618,7288
-0.51,21.429,222.3706,1998.605,7289
0,21.429,222.404,1998.606,7290
0.51,21.429,222.3915,1998.615,7291
1.02,21.429,222.2916,1998.581,7292
1.531,21.429,222.3177,1998.584,7293
2.041,21.429,222.3022,1998.573,7294
2.551,21.429,222.1715,1998.57,7295
3.061,21.429,222.0735,1998.56,7296
3.571,21.429,222.1313,1998.573,7297
4.082,21.429,222.1982,1998.556,7298
4.592,21.429,222.486,1998.641,7299
5.102,21.429,222.5595,1998.675,7300
5.612,21.429,222.4817,1998.654,7301
6.122,21.429,222.6493,1998.636,7302
6.633,21.429,222.8733,1998.715,7303
7.143,21.429,223.0089,1998.736,7304
7.653,21.429,223.1515,1998.773,7305
8.163,21.429,223.2574,1998.74,7306
8.673,21.429,223.4037,1998.763,7307
9.184,21.429,223.4554,1998.767,7308
9.694,21.429,223.6252,1998.744,7309
10.204,21.429,223.7219,1998.745,7310
10.714,21.429,223.8645,1998.842,7311
11.224,21.429,223.9006,1998.842,7312
11.735,21.429,224.0212,1998.852,7313
12.245,21.429,224.1564,1998.834,7314
12.755,21.429,224.1964,1998.831,7315
11.735,21.939,224.0559,1998.776,7316
11.224,21.939,224.1322,1998.875,7317
10.714,21.939,223.8986,1998.736,7318
10.204,21.939,223.6772,1998.811,7319
9.694,21.939,223.5432,1998.765,7320
9.184,21.939,223.5506,1998.788,7321
8.673,21.939,223.5033,1998.78,7322
8.163,21.939,223.3318,1998.759,7323
7.653,21.939,223.2445,1998.721,7324
7.143,21.939,223.1239,1998.701,7325
6.633,21.939,222.9238,1998.69,7326
6.122,21.939,222.7456,1998.666,7327
5.612,21.939,222.6257,1998.664,7328
5.102,21.939,222.6188,1998.656,7329
4.592,21.939,222.4989,1998.632,7330
4.082,21.939,222.2594,1998.559,7331
3.571,21.939,222.1427,1998.545,7332
3.061,21.939,222.1505,1998.543,7333
2.551,21.939,222.2239,1998.537,7334
2.041,21.939,222.3327,1998.571,7335
1.531,21.939,222.2962,1998.576,7336
1.02,21.939,222.375,1998.586,7337
0.51,21.939,222.3567,1998.582,7338
0,21.939,222.3467,1998.6,7339
-0.51,21.939,222.3255,1998.571,7340
-1.02,21.939,222.287,1998.57,7341
-1.531,21.939,222.1435,1998.558,7342
-2.041,21.939,222.0782,1998.551,7343
-2.551,21.939,222.0763,1998.565,7344
-3.061,21.939,222.1071,1998.563,7345
-3.571,21.939,222.0071,1998.546,7346
-4.082,21.939,221.9137,1998.575,7347
-4.592,21.939,222.0496,1998.563,7348
-5.102,21.939,222.1914,1998.576,7349
-5.612,21.939,222.3132,1998.589,7350
-6.122,21.939,222.4721,1998.661,7351
-6.633,21.939,222.6476,1998.683,7352
-7.143,21.939,222.852,1998.706,7353
-7.653,21.939,222.9935,1998.744,7354
-8.163,21.939,223.1934,1998.774,7355
-8.673,21.939,223.232,1998.769,7356
-9.184,21.939,223.1674,1998.774,7357
-9.694,21.939,223.1309,1998.756,7358
-10.204,21.939,223.2955,1998.792,7359
-10.714,21.939,223.2281,1998.783,7360
-11.224,21.939,223.0885,1998.764,7361
-11.735,21.939,223.2164,1998.791,7362
-10.714,22.449,223.2136,1998.761,7363
-10.204,22.449,223.3089,1998.766,7364
-9.694,22.449,223.1572,1998.747,7365
-9.184,22.449,223.1551,1998.754,7366
-8.673,22.449,223.2462,1998.767,7367
-8.163,22.449,223.1233,1998.759,7368
-7.653,22.449,222.9828,1998.711,7369
-7.143,22.449,222.7914,1998.674,7370
-6.633,22.449,222.5778,1998.658,7371
-6.122,22.449,222.3809,1998.578,7372
-5.612,22.449,222.1902,1998.555,7373
-5.102,22.449,222.2103,1998.55,7374
-4.592,22.449,222.0661,1998.521,7375
-4.082,22.449,221.9499,1998.516,7376
-3.571,22.449,221.9691,1998.519,7377
-3.061,22.449,222.1139,1998.553,7378
-2.551,22.449,221.9851,1998.551,7379
-2.041,22.449,222.0468,1998.517,7380
-1.531,22.449,222.0607,1998.536,7381
-1.02,22.449,222.188,1998.567,7382
-0.51,22.449,222.2754,1998.554,7383
0,22.449,222.3821,1998.583,7384
0.51,22.449,222.3447,1998.57,7385
1.02,22.449,222.387,1998.56,7386
1.531,22.449,222.4056,1998.57,7387
2.041,22.449,222.3418,1998.578,7388
2.551,22.449,222.3225,1998.55,7389
3.061,22.449,222.3309,1998.565,7390
3.571,22.449,222.3223,1998.539,7391
4.082,22.449,222.2971,1998.555,7392
4.592,22.449,222.5613,1998.61,7393
5.102,22.449,222.6501,1998.655,7394
5.612,22.449,222.6413,1998.585,7395
6.122,22.449,222.8888,1998.675,7396
6.633,22.449,223.0596,1998.672,7397
7.143,22.449,223.1544,1998.727,7398
7.653,22.449,223.2439,1998.708,7399
8.163,22.449,223.3739,1998.752,7400
8.673,22.449,223.5279,1998.758,7401
9.184,22.449,223.6223,1998.674,7402
9.694,22.449,223.7067,1998.801,7403
10.204,22.449,223.755,1998.783,7404
10.714,22.449,223.8808,1998.825,7405
9.694,22.959,223.8909,1998.791,7406
9.184,22.959,223.804,1998.757,7407
8.673,22.959,223.6089,1998.759,7408
8.163,22.959,223.4874,1998.73,7409
7.653,22.959,223.3523,1998.714,7410
7.143,22.959,223.2025,1998.704,7411
6.633,22.959,223.1993,1998.687,7412
6.122,22.959,223.0022,1998.657,7413
5.612,22.959,222.8051,1998.642,7414
5.102,22.959,222.6442,1998.62,7415
4.592,22.959,222.6609,1998.612,7416
4.082,22.959,222.549,1998.596,7417
3.571,22.959,222.5849,1998.604,7418
3.061,22.959,222.5443,1998.624,7419
2.551,22.959,222.3035,1998.54,7420
2.041,22.959,222.3035,1998.528,7421
1.531,22.959,222.3187,1998.556,7422
1.02,22.959,222.3376,1998.541,7423
0.51,22.959,222.2865,1998.541,7424
0,22.959,222.3183,1998.554,7425
-0.51,22.959,222.2413,1998.526,7426
-1.02,22.959,222.0827,1998.526,7427
-1.531,22.959,222.0233,1998.495,7428
-2.041,22.959,221.8987,1998.503,7429
-2.551,22.959,221.9161,1998.509,7430
-3.061,22.959,221.9527,1998.503,7431
-3.571,22.959,221.9373,1998.524,7432
-4.082,22.959,222.0666,1998.514,7433
-4.592,22.959,222.0109,1998.534,7434
-5.102,22.959,222.1483,1998.554,7435
-5.612,22.959,222.148,1998.534,7436
-6.122,22.959,222.3015,1998.562,7437
-6.633,22.959,222.5222,1998.618,7438
-7.143,22.959,222.7904,1998.674,7439
-7.653,22.959,222.9819,1998.685,7440
-8.163,22.959,223.0625,1998.725,7441
-8.673,22.959,223.2117,1998.746,7442
-9.184,22.959,223.2222,1998.73,7443
-9.694,22.959,223.2913,1998.747,7444
-8.163,23.469,223.0311,1998.673,7445
-7.653,23.469,222.9055,1998.666,7446
-7.143,23.469,222.7287,1998.653,7447
-6.633,23.469,222.5157,1998.627,7448
-6.122,23.469,222.3378,1998.552,7449
-5.612,23.469,222.2459,1998.539,7450
-5.102,23.469,222.0852,1998.495,7451
-4.592,23.469,221.9521,1998.476,7452
-4.082,23.469,221.9352,1998.52,7453
-3.571,23.469,221.8896,1998.49,7454
-3.061,23.469,221.8457,1998.466,7455
-2.551,23.469,221.8572,1998.465,7456
-2.041,23.469,221.9322,1998.485,7457
-1.531,23.469,222.0084,1998.519,7458
-1.02,23.469,222.1436,1998.511,7459
-0.51,23.469,222.1998,1998.508,7460
0,23.469,222.2662,1998.508,7461
0.51,23.469,222.3206,1998.5,7462
1.02,23.469,222.2968,1998.545,7463
1.531,23.469,222.3071,1998.534,7464
2.041,23.469,222.3368,1998.532,7465
2.551,23.469,222.3754,1998.529,7466
3.061,23.469,222.5702,1998.572,7467
3.571,23.469,222.745,1998.615,7468
4.082,23.469,222.7406,1998.625,7469
4.592,23.469,222.7908,1998.64,7470
5.102,23.469,222.7925,1998.625,7471
5.612,23.469,222.9086,1998.611,7472
6.122,23.469,223.0175,1998.642,7473
6.633,23.469,223.2984,1998.702,7474
7.143,23.469,223.3645,1998.686,7475
7.653,23.469,223.4866,1998.7,7476
8.163,23.469,223.6755,1998.738,7477
6.633,23.98,223.3847,1998.677,7478
6.122,23.98,223.2119,1998.641,7479
5.612,23.98,223.0795,1998.624,7480
5.102,23.98,223.0956,1998.632,7481
4.592,23.98,223.0222,1998.626,7482
4.082,23.98,222.8535,1998.612,7483
3.571,23.98,222.8662,1998.608,7484
3.061,23.98,222.7111,1998.589,7485
2.551,23.98,222.6319,1998.589,7486
2.041,23.98,222.4808,1998.547,7487
1.531,23.98,222.3856,1998.511,7488
1.02,23.98,222.3188,1998.498,7489
0.51,23.98,222.3151,1998.508,7490
0,23.98,222.2274,1998.51,7491
-0.51,23.98,222.1696,1998.509,7492
-1.02,23.98,222.1131,1998.515,7493
-1.531,23.98,222.0263,1998.473,7494
-2.041,23.98,221.9707,1998.461,7495
-2.551,23.98,221.904,1998.45,7496
-3.061,23.98,221.8276,1998.46,7497
-3.571,23.98,221.8116,1998.48,7498
-4.082,23.98,221.8779,1998.466,7499
-4.592,23.98,221.9861,1998.497,7500
-5.102,23.98,222.1014,1998.488,7501
-5.612,23.98,222.2618,1998.524,7502
-6.122,23.98,222.2704,1998.503,7503
-6.633,23.98,222.5077,1998.594,7504
-4.592,24.49,222.0675,1998.463,7505
-4.082,24.49,221.9206,1998.455,7506
-3.571,24.49,221.8563,1998.429,7507
-3.061,24.49,221.8513,1998.443,7508
-2.551,24.49,221.8373,1998.441,7509
-2.041,24.49,221.946,1998.446,7510
-1.531,24.49,222.0572,1998.46,7511
-1.02,24.49,222.0929,1998.469,7512
-0.51,24.49,222.1904,1998.465,7513
0,24.49,222.2896,1998.489,7514
0.51,24.49,222.3741,1998.484,7515
1.02,24.49,222.4128,1998.493,7516
1.531,24.49,222.5167,1998.534,7517
2.041,24.49,222.6261,1998.543,7518
