%<X-coord>,<Y-coord>,<Polarization>,<wavelength>,<type>,<deviceID>,<comment>
26867.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1083,no commment
27167.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1084,no commment
26567.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1085,no commment
25667.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1086,no commment
26267.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1087,no commment
25967.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1088,no commment
25667.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1089,no commment
26267.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1090,no commment
26267.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1091,no commment
25967.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1092,no commment
25667.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1093,no commment
25967.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1094,no commment
27167.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1095,no commment
26867.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1096,no commment
26567.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1097,no commment
26867.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1098,no commment
26567.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1099,no commment
27167.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1100,no commment
28652.012,3355.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1101,no commment
28952.012,3055.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1102,no commment
28952.012,3355.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1103,no commment
29252.012,3055.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1104,no commment
29252.012,3355.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1105,no commment
28367.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1106,no commment
28652.012,3055.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1107,no commment
27767.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1108,no commment
27467.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1109,no commment
28067.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1110,no commment
27767.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1111,no commment
27467.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1112,no commment
28067.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1113,no commment
28067.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1114,no commment
27467.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1115,no commment
27767.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1116,no commment
29252.012,2755.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1117,no commment
28367.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1118,no commment
28952.012,2755.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1119,no commment
28952.012,2455.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1120,no commment
28367.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1121,no commment
28652.012,2455.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1122,no commment
28652.012,2755.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1123,no commment
29252.012,2455.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1124,no commment
24767.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1125,no commment
24767.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1126,no commment
25067.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1127,no commment
25067.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1128,no commment
25367.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1129,no commment
25367.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1130,no commment
24167.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1131,no commment
24167.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1132,no commment
24467.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1133,no commment
24467.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1134,no commment
23867.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1135,no commment
23867.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1136,no commment
24167.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1137,no commment
24467.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1138,no commment
24467.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1139,no commment
23867.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1140,no commment
24167.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1141,no commment
23867.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1142,no commment
24767.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1143,no commment
24767.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1144,no commment
25067.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1145,no commment
25367.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1146,no commment
25367.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1147,no commment
25067.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1148,no commment
23267.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1149,no commment
23267.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1150,no commment
23567.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1151,no commment
23567.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1152,no commment
22967.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1153,no commment
22967.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1154,no commment
22067.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1155,no commment
22067.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1156,no commment
22367.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1157,no commment
22367.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1158,no commment
22667.692,4087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1159,no commment
22667.692,4387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1160,no commment
22067.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1161,no commment
22367.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1162,no commment
22667.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1163,no commment
22667.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1164,no commment
22367.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1165,no commment
22067.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1166,no commment
23267.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1167,no commment
23267.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1168,no commment
23567.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1169,no commment
23567.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1170,no commment
22967.692,3487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1171,no commment
22967.692,3787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1172,no commment
23567.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1173,no commment
22967.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1174,no commment
23267.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1175,no commment
22367.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1176,no commment
22667.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1177,no commment
22067.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1178,no commment
22667.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1179,no commment
22667.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1180,no commment
22067.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1181,no commment
22067.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1182,no commment
22367.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1183,no commment
22367.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1184,no commment
23567.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1185,no commment
22967.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1186,no commment
23267.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1187,no commment
22967.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1188,no commment
23267.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1189,no commment
23567.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1190,no commment
25067.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1191,no commment
24767.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1192,no commment
25367.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1193,no commment
23867.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1194,no commment
24167.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1195,no commment
24467.692,3187.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1196,no commment
23867.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1197,no commment
24167.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1198,no commment
24467.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1199,no commment
24167.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1200,no commment
24467.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1201,no commment
23867.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1202,no commment
25067.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1203,no commment
24767.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1204,no commment
25367.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1205,no commment
24767.692,2887.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1206,no commment
25067.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1207,no commment
25367.692,2587.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1208,no commment
24767.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1209,no commment
24767.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1210,no commment
25367.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1211,no commment
25367.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1212,no commment
25067.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1213,no commment
25067.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1214,no commment
24167.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1215,no commment
23867.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1216,no commment
23867.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1217,no commment
24467.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1218,no commment
24167.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1219,no commment
24467.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1220,no commment
23867.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1221,no commment
23867.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1222,no commment
24167.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1223,no commment
24467.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1224,no commment
24467.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1225,no commment
24167.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1226,no commment
24767.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1227,no commment
25067.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1228,no commment
25067.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1229,no commment
24767.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1230,no commment
25367.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1231,no commment
25367.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1232,no commment
22967.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1233,no commment
23267.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1234,no commment
23267.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1235,no commment
22967.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1236,no commment
23567.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1237,no commment
23567.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1238,no commment
22067.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1239,no commment
22667.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1240,no commment
22667.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1241,no commment
22067.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1242,no commment
22367.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1243,no commment
22367.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1244,no commment
22067.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1245,no commment
22367.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1246,no commment
22667.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1247,no commment
22667.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1248,no commment
22367.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1249,no commment
22067.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1250,no commment
23267.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1251,no commment
22967.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1252,no commment
22967.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1253,no commment
23567.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1254,no commment
23567.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1255,no commment
23267.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1256,no commment
22967.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1257,no commment
23567.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1258,no commment
23267.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1259,no commment
22367.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1260,no commment
22067.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1261,no commment
22667.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1262,no commment
22367.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1263,no commment
22067.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1264,no commment
22367.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1265,no commment
22067.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1266,no commment
22667.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1267,no commment
22667.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1268,no commment
22967.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1269,no commment
23567.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1270,no commment
23267.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1271,no commment
23567.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1272,no commment
22967.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1273,no commment
23267.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1274,no commment
25367.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1275,no commment
24767.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1276,no commment
25067.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1277,no commment
24467.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1278,no commment
24167.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1279,no commment
23867.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1280,no commment
24167.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1281,no commment
23867.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1282,no commment
24467.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1283,no commment
24167.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1284,no commment
24467.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1285,no commment
23867.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1286,no commment
24767.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1287,no commment
25067.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1288,no commment
25367.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1289,no commment
25067.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1290,no commment
24767.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1291,no commment
25367.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1292,no commment
28652.012,2155.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1293,no commment
28952.012,2155.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1294,no commment
28367.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1295,no commment
28367.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1296,no commment
29252.012,2155.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1297,no commment
27467.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1298,no commment
27467.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1299,no commment
28067.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1300,no commment
28067.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1301,no commment
27767.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1302,no commment
27767.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1303,no commment
27467.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1304,no commment
27467.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1305,no commment
28067.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1306,no commment
27767.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1307,no commment
27767.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1308,no commment
28067.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1309,no commment
29252.012,1855.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1310,no commment
28367.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1311,no commment
28652.012,1855.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1312,no commment
28367.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1313,no commment
28952.012,1555.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1314,no commment
28952.012,1855.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1315,no commment
28652.012,1555.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1316,no commment
29252.012,1555.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1317,no commment
26867.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1318,no commment
26567.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1319,no commment
26567.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1320,no commment
27167.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1321,no commment
26867.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1322,no commment
27167.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1323,no commment
26267.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1324,no commment
25667.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1325,no commment
25667.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1326,no commment
25967.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1327,no commment
26267.692,1987.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1328,no commment
25967.692,2287.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1329,no commment
26267.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1330,no commment
25967.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1331,no commment
25967.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1332,no commment
25667.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1333,no commment
25667.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1334,no commment
26267.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1335,no commment
26567.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1336,no commment
27167.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1337,no commment
27167.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1338,no commment
26867.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1339,no commment
26867.692,1687.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1340,no commment
26567.692,1387.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1341,no commment
27167.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1342,no commment
26567.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1343,no commment
26867.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1344,no commment
25667.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1345,no commment
25967.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1346,no commment
26267.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1347,no commment
25967.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1348,no commment
25667.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1349,no commment
26267.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1350,no commment
